game_id,club_id,own_goals,own_position,own_manager_name,opponent_id,opponent_goals,opponent_position,opponent_manager_name,hosting,is_win
2578125,29.0,3.0,11.0,Roberto Martínez,762.0,0.0,18.0,Steve McClaren,Home,1
2578142,31.0,4.0,7.0,Jürgen Klopp,29.0,0.0,12.0,Roberto Martínez,Home,1
2578166,405.0,1.0,20.0,Rémi Garde,29.0,3.0,11.0,Roberto Martínez,Home,0
2578193,379.0,3.0,5.0,Slaven Bilic,1010.0,1.0,14.0,Quique Sánchez Flores,Home,1
2578199,31.0,1.0,7.0,Jürgen Klopp,148.0,1.0,2.0,Mauricio Pochettino,Home,0
2578249,989.0,1.0,12.0,Eddie Howe,31.0,2.0,7.0,Jürgen Klopp,Home,0
2578255,11.0,4.0,2.0,Arsène Wenger,405.0,0.0,20.0,Eric Black,Home,1
2578263,873.0,0.0,16.0,Alan Pardew,29.0,0.0,11.0,Roberto Martínez,Home,0
2578274,762.0,5.0,18.0,Rafael Benítez,148.0,1.0,3.0,Mauricio Pochettino,Home,1
2578278,405.0,2.0,20.0,Eric Black,180.0,4.0,8.0,Ronald Koeman,Home,0
2698085,873.0,2.0,15.0,Sam Allardyce,1003.0,2.0,12.0,Craig Shakespeare,Home,0
2698130,180.0,3.0,8.0,Claude Puel,1132.0,1.0,14.0,Sean Dyche,Home,1
2698167,512.0,3.0,12.0,Mark Hughes,2288.0,1.0,19.0,Bob Bradley,Home,1
2698178,873.0,1.0,16.0,Alan Pardew,281.0,2.0,3.0,Pep Guardiola,Home,0
2698188,631.0,2.0,1.0,Antonio Conte,148.0,1.0,5.0,Mauricio Pochettino,Home,1
2698205,984.0,3.0,7.0,Tony Pulis,2288.0,1.0,18.0,Bob Bradley,Home,1
2698207,873.0,1.0,16.0,Alan Pardew,985.0,2.0,6.0,José Mourinho,Home,0
2698230,289.0,1.0,18.0,David Moyes,1010.0,0.0,12.0,Walter Mazzarri,Home,1
2698232,31.0,1.0,2.0,Jürgen Klopp,281.0,0.0,5.0,Pep Guardiola,Home,1
2698252,873.0,0.0,18.0,Sam Allardyce,29.0,1.0,7.0,Ronald Koeman,Home,0
2698272,289.0,0.0,20.0,David Moyes,180.0,4.0,11.0,Claude Puel,Home,0
2698285,31.0,2.0,5.0,Jürgen Klopp,148.0,0.0,3.0,Mauricio Pochettino,Home,1
2698295,180.0,1.0,13.0,Claude Puel,379.0,3.0,9.0,Slaven Bilic,Home,0
2698308,289.0,0.0,20.0,David Moyes,985.0,3.0,6.0,José Mourinho,Home,0
2698327,29.0,3.0,7.0,Ronald Koeman,984.0,0.0,8.0,Tony Pulis,Home,1
2698368,180.0,0.0,9.0,Claude Puel,281.0,3.0,4.0,Pep Guardiola,Home,0
2698387,512.0,0.0,11.0,Mark Hughes,379.0,0.0,15.0,Slaven Bilic,Home,0
2698400,641.0,1.0,19.0,Steve Agnew,180.0,2.0,8.0,Claude Puel,Home,0
2698401,379.0,0.0,14.0,Slaven Bilic,29.0,0.0,7.0,Ronald Koeman,Home,0
2698416,985.0,2.0,6.0,José Mourinho,631.0,0.0,1.0,Antonio Conte,Home,1
2698434,985.0,1.0,6.0,José Mourinho,989.0,1.0,14.0,Eddie Howe,Home,0
2872118,873.0,0.0,19.0,Frank de Boer,1110.0,3.0,2.0,David Wagner,Home,0
2872123,1010.0,3.0,10.0,Marco Silva,31.0,3.0,9.0,Jürgen Klopp,Home,0
2872182,512.0,2.0,13.0,Mark Hughes,180.0,1.0,12.0,Mauricio Pellegrino,Home,1
2872185,1237.0,1.0,14.0,Chris Hughton,29.0,1.0,16.0,Ronald Koeman,Home,0
2872213,1010.0,0.0,8.0,Marco Silva,512.0,1.0,14.0,Mark Hughes,Home,0
2872260,1003.0,1.0,9.0,Claude Puel,1132.0,0.0,7.0,Sean Dyche,Home,1
2872277,1110.0,1.0,12.0,David Wagner,631.0,3.0,3.0,Antonio Conte,Home,0
2872298,1003.0,2.0,8.0,Claude Puel,985.0,2.0,2.0,José Mourinho,Home,0
2872367,1237.0,3.0,13.0,Chris Hughton,379.0,1.0,12.0,David Moyes,Home,1
2872404,1010.0,1.0,9.0,Javi Gracia,984.0,0.0,20.0,Alan Pardew,Home,1
2872432,379.0,3.0,14.0,David Moyes,180.0,0.0,15.0,Mark Hughes,Home,1
2331996,985.0,3.0,8.0,David Moyes,379.0,1.0,17.0,Sam Allardyce,Home,1
2332046,11.0,1.0,1.0,Arsène Wenger,29.0,1.0,5.0,Roberto Martínez,Home,0
2332196,180.0,0.0,9.0,Mauricio Pochettino,31.0,3.0,3.0,Brendan Rodgers,Home,0
2332228,985.0,2.0,7.0,David Moyes,2288.0,0.0,13.0,Michael Laudrup,Home,1
2486496,29.0,3.0,17.0,Roberto Martínez,631.0,6.0,1.0,José Mourinho,Home,0
2486542,873.0,1.0,16.0,Neil Warnock,631.0,2.0,1.0,José Mourinho,Home,0
2486587,3008.0,1.0,17.0,Steve Bruce,148.0,2.0,10.0,Mauricio Pochettino,Home,0
2486660,3008.0,2.0,15.0,Steve Bruce,29.0,0.0,13.0,Roberto Martínez,Home,1
2486679,405.0,0.0,15.0,Paul Lambert,31.0,2.0,8.0,Brendan Rodgers,Home,0
2577864,512.0,0.0,15.0,Mark Hughes,31.0,1.0,5.0,Brendan Rodgers,Home,0
2577995,762.0,6.0,18.0,Steve McClaren,1123.0,2.0,16.0,Alex Neil,Home,1
2578094,281.0,0.0,3.0,Manuel Pellegrini,29.0,0.0,11.0,Roberto Martínez,Home,0
2578184,148.0,3.0,2.0,Mauricio Pochettino,989.0,0.0,13.0,Eddie Howe,Home,1
2698087,512.0,0.0,20.0,Mark Hughes,148.0,4.0,5.0,Mauricio Pochettino,Home,0
2698289,512.0,1.0,9.0,Mark Hughes,873.0,0.0,19.0,Sam Allardyce,Home,1
2698323,1010.0,1.0,12.0,Walter Mazzarri,379.0,1.0,9.0,Slaven Bilic,Home,0
2698333,3008.0,1.0,19.0,Marco Silva,1132.0,1.0,11.0,Sean Dyche,Home,0
2698350,984.0,3.0,8.0,Tony Pulis,11.0,1.0,5.0,Arsène Wenger,Home,1
2698409,11.0,2.0,4.0,Arsène Wenger,3008.0,0.0,18.0,Marco Silva,Home,1
2698432,631.0,3.0,1.0,Antonio Conte,2288.0,1.0,16.0,Paul Clement,Home,1
2872208,1132.0,1.0,7.0,Sean Dyche,762.0,0.0,9.0,Rafael Benítez,Home,1
2872215,631.0,1.0,4.0,Antonio Conte,985.0,0.0,2.0,José Mourinho,Home,1
2872253,281.0,2.0,1.0,Pep Guardiola,180.0,1.0,11.0,Mauricio Pellegrino,Home,1
2872306,631.0,2.0,3.0,Antonio Conte,1237.0,0.0,12.0,Chris Hughton,Home,1
2872330,281.0,3.0,1.0,Pep Guardiola,1010.0,1.0,10.0,Marco Silva,Home,1
2872407,631.0,2.0,5.0,Antonio Conte,873.0,1.0,18.0,Roy Hodgson,Home,1
2225447,985.0,3.0,8.0,Sir Alex Ferguson,931.0,2.0,7.0,Martin Jol,Home,1
2225457,180.0,2.0,20.0,Nigel Adkins,985.0,3.0,5.0,Sir Alex Ferguson,Home,0
2225474,1071.0,2.0,10.0,Roberto Martínez,512.0,2.0,13.0,Tony Pulis,Home,0
2225480,1071.0,1.0,15.0,Roberto Martínez,931.0,2.0,6.0,Martin Jol,Home,0
2225498,1123.0,2.0,18.0,Chris Hughton,31.0,5.0,14.0,Brendan Rodgers,Home,0
2225500,148.0,2.0,5.0,André Villas-Boas,405.0,0.0,16.0,Paul Lambert,Home,1
2225513,31.0,1.0,13.0,Brendan Rodgers,762.0,1.0,10.0,Alan Pardew,Home,0
2225515,931.0,2.0,8.0,Martin Jol,29.0,2.0,4.0,David Moyes,Home,0
2225518,1071.0,2.0,15.0,Roberto Martínez,379.0,1.0,8.0,Sam Allardyce,Home,1
2225527,29.0,2.0,4.0,David Moyes,289.0,1.0,12.0,Martin O'Neill,Home,1
2225571,1071.0,0.0,16.0,Roberto Martínez,281.0,2.0,2.0,Roberto Mancini,Home,0
2225706,985.0,1.0,1.0,Sir Alex Ferguson,1032.0,0.0,19.0,Eamonn Dolan †,Home,1
2225748,631.0,2.0,3.0,Rafael Benítez,148.0,2.0,5.0,André Villas-Boas,Home,0
2225767,931.0,0.0,11.0,Martin Jol,11.0,1.0,4.0,Arsène Wenger,Home,0
2225773,984.0,1.0,9.0,Steve Clarke,762.0,1.0,16.0,Alan Pardew,Home,0
2230144,29.0,1.0,7.0,David Moyes,985.0,0.0,16.0,Sir Alex Ferguson,Home,1
2250157,180.0,3.0,15.0,Mauricio Pochettino,281.0,1.0,2.0,Roberto Mancini,Home,1
2250163,931.0,1.0,11.0,Martin Jol,512.0,0.0,10.0,Tony Pulis,Home,1
2258949,931.0,1.0,14.0,Martin Jol,180.0,1.0,17.0,Nigel Adkins,Home,0
2258975,1071.0,0.0,18.0,Roberto Martínez,985.0,4.0,1.0,Sir Alex Ferguson,Home,0
3050174,180.0,0.0,12.0,Mark Hughes,1132.0,0.0,11.0,Sean Dyche,Home,0
3050178,1132.0,1.0,15.0,Sean Dyche,1010.0,3.0,4.0,Javi Gracia,Home,0
3050183,1003.0,2.0,8.0,Claude Puel,543.0,0.0,14.0,Nuno Espírito Santo,Home,1
3050214,148.0,1.0,6.0,Mauricio Pochettino,31.0,2.0,2.0,Jürgen Klopp,Home,0
3050266,1010.0,3.0,7.0,Javi Gracia,1110.0,0.0,20.0,David Wagner,Home,1
3050275,379.0,4.0,13.0,Manuel Pellegrini,1132.0,2.0,15.0,Sean Dyche,Home,1
3050280,873.0,0.0,16.0,Roy Hodgson,148.0,1.0,4.0,Mauricio Pochettino,Home,0
3050283,31.0,2.0,2.0,Jürgen Klopp,931.0,0.0,20.0,Slavisa Jokanovic,Home,1
3050284,281.0,3.0,1.0,Pep Guardiola,985.0,1.0,8.0,José Mourinho,Home,1
3050287,989.0,1.0,8.0,Eddie Howe,11.0,2.0,5.0,Unai Emery,Home,0
3050293,148.0,3.0,3.0,Mauricio Pochettino,631.0,1.0,4.0,Maurizio Sarri,Home,1
3050302,1003.0,2.0,8.0,Claude Puel,1010.0,0.0,10.0,Javi Gracia,Home,1
3050305,762.0,0.0,15.0,Rafael Benítez,379.0,3.0,13.0,Manuel Pellegrini,Home,0
3050360,631.0,0.0,4.0,Maurizio Sarri,180.0,0.0,18.0,Ralph Hasenhüttl,Home,0
3050378,989.0,2.0,12.0,Eddie Howe,379.0,0.0,10.0,Manuel Pellegrini,Home,1
3050380,1110.0,0.0,20.0,Mark Hudson,281.0,3.0,2.0,Pep Guardiola,Home,0
3050392,985.0,2.0,6.0,Ole Gunnar Solskjær,1132.0,2.0,17.0,Sean Dyche,Home,0
3050420,931.0,1.0,19.0,Claudio Ranieri,543.0,1.0,11.0,Nuno Espírito Santo,Home,0
3050426,1010.0,1.0,10.0,Javi Gracia,631.0,2.0,4.0,Maurizio Sarri,Home,0
3050430,603.0,1.0,17.0,Neil Warnock,1010.0,5.0,7.0,Javi Gracia,Home,0
3050482,1010.0,1.0,8.0,Javi Gracia,180.0,1.0,16.0,Ralph Hasenhüttl,Home,0
3050483,379.0,4.0,9.0,Manuel Pellegrini,1110.0,3.0,20.0,Jan Siewert,Home,1
3050489,873.0,2.0,13.0,Roy Hodgson,1110.0,0.0,20.0,Jan Siewert,Home,1
3050517,1003.0,0.0,8.0,Brendan Rodgers,762.0,1.0,15.0,Rafael Benítez,Home,0
3050520,180.0,3.0,16.0,Ralph Hasenhüttl,543.0,1.0,7.0,Nuno Espírito Santo,Home,1
3050536,931.0,1.0,19.0,Scott Parker,603.0,0.0,18.0,Neil Warnock,Home,1
3050559,379.0,3.0,11.0,Manuel Pellegrini,180.0,0.0,16.0,Ralph Hasenhüttl,Home,1
3050565,1003.0,0.0,9.0,Brendan Rodgers,631.0,0.0,3.0,Maurizio Sarri,Home,0
3194822,989.0,1.0,8.0,Eddie Howe,350.0,1.0,9.0,Chris Wilder,Home,0
3194826,1003.0,0.0,12.0,Brendan Rodgers,543.0,0.0,10.0,Nuno Espírito Santo,Home,0
3219102,762.0,1.0,13.0,Steve Bruce,31.0,3.0,1.0,Jürgen Klopp,Home,0
3219114,379.0,0.0,16.0,David Moyes,1132.0,1.0,10.0,Sean Dyche,Home,0
3219131,281.0,5.0,2.0,Pep Guardiola,762.0,0.0,13.0,Steve Bruce,Home,1
3219163,31.0,5.0,1.0,Jürgen Klopp,631.0,3.0,4.0,Frank Lampard,Home,1
3219176,350.0,3.0,7.0,Chris Wilder,148.0,1.0,9.0,José Mourinho,Home,1
3219183,11.0,3.0,9.0,Mikel Arteta,29.0,2.0,11.0,Carlo Ancelotti,Home,1
3219184,985.0,3.0,5.0,Ole Gunnar Solskjær,350.0,0.0,8.0,Chris Wilder,Home,1
3219208,29.0,3.0,9.0,Carlo Ancelotti,873.0,1.0,14.0,Roy Hodgson,Home,1
3219232,762.0,0.0,12.0,Steve Bruce,1123.0,0.0,20.0,Daniel Farke,Home,0
3219295,405.0,1.0,18.0,Dean Smith,1123.0,0.0,20.0,Daniel Farke,Home,1
3219304,405.0,1.0,18.0,Dean Smith,180.0,3.0,17.0,Ralph Hasenhüttl,Home,0
3219352,543.0,2.0,8.0,Nuno Espírito Santo,405.0,1.0,17.0,Dean Smith,Home,1
3219353,148.0,1.0,14.0,Mauricio Pochettino,350.0,1.0,5.0,Chris Wilder,Home,0
3219359,180.0,1.0,19.0,Ralph Hasenhüttl,29.0,2.0,15.0,Marco Silva,Home,0
3219362,281.0,2.0,2.0,Pep Guardiola,180.0,1.0,18.0,Ralph Hasenhüttl,Home,1
3219415,350.0,0.0,15.0,Chris Wilder,180.0,1.0,10.0,Ralph Hasenhüttl,Home,0
3219424,873.0,1.0,4.0,Roy Hodgson,405.0,0.0,18.0,Dean Smith,Home,1
3219428,543.0,1.0,15.0,Nuno Espírito Santo,1132.0,1.0,6.0,Sean Dyche,Home,0
3420838,11.0,2.0,3.0,Mikel Arteta,379.0,1.0,16.0,David Moyes,Home,1
3421702,379.0,4.0,13.0,David Moyes,543.0,0.0,16.0,Nuno Espírito Santo,Home,1
3421718,281.0,1.0,3.0,Pep Guardiola,11.0,0.0,6.0,Mikel Arteta,Home,1
3421729,985.0,0.0,10.0,Ole Gunnar Solskjær,631.0,0.0,12.0,Frank Lampard,Home,0
3421742,543.0,2.0,7.0,Nuno Espírito Santo,873.0,0.0,14.0,Roy Hodgson,Home,1
3421787,399.0,1.0,14.0,Marcelo Bielsa,379.0,2.0,9.0,David Moyes,Home,0
3421791,180.0,3.0,4.0,Ralph Hasenhüttl,350.0,0.0,20.0,Chris Wilder,Home,1
3421800,543.0,2.0,11.0,Nuno Espírito Santo,631.0,1.0,8.0,Frank Lampard,Home,1
3421813,11.0,3.0,15.0,Mikel Arteta,631.0,1.0,8.0,Frank Lampard,Home,1
3421827,29.0,1.0,6.0,Carlo Ancelotti,281.0,3.0,3.0,Pep Guardiola,Home,0
3429696,873.0,1.0,13.0,Roy Hodgson,543.0,0.0,14.0,Nuno Espírito Santo,Home,1
3429726,873.0,0.0,14.0,Roy Hodgson,1132.0,3.0,15.0,Sean Dyche,Home,0
3429733,11.0,0.0,11.0,Mikel Arteta,281.0,1.0,1.0,Pep Guardiola,Home,0
3429735,1237.0,1.0,16.0,Graham Potter,873.0,2.0,13.0,Roy Hodgson,Home,0
3429756,631.0,2.0,5.0,Thomas Tuchel,29.0,0.0,7.0,Carlo Ancelotti,Home,1
3429804,405.0,1.0,11.0,Dean Smith,281.0,2.0,1.0,Pep Guardiola,Home,0
3429836,399.0,3.0,10.0,Marcelo Bielsa,148.0,1.0,7.0,Ryan Mason,Home,1
3429847,984.0,1.0,19.0,Sam Allardyce,31.0,2.0,5.0,Jürgen Klopp,Home,0
3429862,984.0,1.0,19.0,Sam Allardyce,379.0,3.0,6.0,David Moyes,Home,0
3591963,1132.0,0.0,19.0,Sean Dyche,11.0,1.0,13.0,Mikel Arteta,Home,0
3591976,762.0,0.0,19.0,Graeme Jones,631.0,3.0,1.0,Thomas Tuchel,Home,0
3592010,543.0,2.0,12.0,Bruno Lage,762.0,1.0,19.0,Steve Bruce,Home,1
3592011,11.0,2.0,12.0,Mikel Arteta,873.0,2.0,14.0,Patrick Vieira,Home,0
3592017,762.0,2.0,19.0,Steve Bruce,148.0,3.0,5.0,Nuno Espírito Santo,Home,0
3592033,1003.0,0.0,12.0,Brendan Rodgers,631.0,3.0,1.0,Thomas Tuchel,Home,0
3592037,1123.0,2.0,19.0,Dean Smith,180.0,1.0,13.0,Ralph Hasenhüttl,Home,1
3592040,543.0,1.0,6.0,Bruno Lage,379.0,0.0,4.0,David Moyes,Home,1
3592058,631.0,1.0,3.0,Thomas Tuchel,29.0,1.0,14.0,Rafael Benítez,Home,0
3592074,1132.0,0.0,17.0,Sean Dyche,379.0,0.0,4.0,David Moyes,Home,0
3592129,180.0,1.0,13.0,Ralph Hasenhüttl,281.0,1.0,1.0,Pep Guardiola,Home,0
3592130,1010.0,0.0,20.0,Claudio Ranieri,1123.0,3.0,19.0,Dean Smith,Home,0
3592148,148.0,5.0,4.0,Antonio Conte,29.0,0.0,16.0,Frank Lampard,Home,1
3592164,405.0,0.0,11.0,Steven Gerrard,148.0,4.0,4.0,Antonio Conte,Home,0
3592209,399.0,0.0,18.0,Jesse Marsch,281.0,4.0,1.0,Pep Guardiola,Home,0
3592225,762.0,1.0,16.0,Eddie Howe,405.0,0.0,11.0,Steven Gerrard,Home,1
3592257,148.0,3.0,4.0,Antonio Conte,1003.0,1.0,9.0,Brendan Rodgers,Home,1
3592273,762.0,3.0,18.0,Eddie Howe,29.0,1.0,14.0,Frank Lampard,Home,1
3592306,399.0,3.0,17.0,Marcelo Bielsa,1132.0,1.0,16.0,Sean Dyche,Home,1
3837820,989.0,2.0,3.0,Scott Parker,405.0,0.0,17.0,Steven Gerrard,Home,1
3837836,29.0,1.0,17.0,Frank Lampard,703.0,1.0,10.0,Steve Cooper,Home,0
3837857,399.0,1.0,7.0,Jesse Marsch,29.0,1.0,17.0,Frank Lampard,Home,0
3837973,1148.0,5.0,8.0,Thomas Frank,399.0,2.0,9.0,Jesse Marsch,Home,1
3837992,399.0,2.0,8.0,Javi Gracia,703.0,1.0,19.0,Steve Cooper,Home,1
3837995,281.0,4.0,2.0,Pep Guardiola,148.0,2.0,4.0,Antonio Conte,Home,1
3838020,1237.0,0.0,4.0,Roberto De Zerbi,148.0,1.0,3.0,Antonio Conte,Home,0
3838025,762.0,5.0,5.0,Eddie Howe,1148.0,1.0,10.0,Thomas Frank,Home,1
3838208,873.0,1.0,11.0,Patrick Vieira,180.0,0.0,17.0,Ralph Hasenhüttl,Home,1
3838259,1003.0,0.0,14.0,Brendan Rodgers,762.0,3.0,3.0,Eddie Howe,Home,0
3838261,180.0,1.0,20.0,Nathan Jones,1237.0,3.0,5.0,Roberto De Zerbi,Home,0
3838280,985.0,3.0,4.0,Erik ten Hag,989.0,0.0,16.0,Gary O'Neil,Home,1
3838610,148.0,1.0,8.0,Ryan Mason,1148.0,3.0,9.0,Thomas Frank,Home,0
3838643,931.0,1.0,10.0,Marco Silva,281.0,2.0,1.0,Pep Guardiola,Home,0
3838718,703.0,1.0,16.0,Steve Cooper,762.0,2.0,3.0,Eddie Howe,Home,0
3838729,985.0,0.0,3.0,Erik ten Hag,180.0,0.0,20.0,Rubén Sellés,Home,0
3838733,703.0,2.0,14.0,Steve Cooper,29.0,2.0,18.0,Sean Dyche,Home,0
3838758,543.0,0.0,15.0,Julen Lopetegui,989.0,1.0,18.0,Gary O'Neil,Home,0
3838763,281.0,3.0,2.0,Pep Guardiola,405.0,1.0,11.0,Unai Emery,Home,1
3838778,148.0,1.0,6.0,Antonio Conte,281.0,0.0,2.0,Pep Guardiola,Home,1
3838782,989.0,1.0,18.0,Gary O'Neil,703.0,1.0,14.0,Steve Cooper,Home,0
3838791,405.0,2.0,11.0,Unai Emery,399.0,1.0,13.0,Jesse Marsch,Home,1
3838798,762.0,1.0,3.0,Eddie Howe,931.0,0.0,9.0,Marco Silva,Home,1
4087931,1148.0,2.0,9.0,Thomas Frank,148.0,2.0,8.0,Ange Postecoglou,Home,0
4087935,873.0,0.0,10.0,Roy Hodgson,11.0,1.0,3.0,Mikel Arteta,Home,0
4087940,703.0,2.0,19.0,Steve Cooper,350.0,1.0,16.0,Paul Heckingbottom,Home,1
4087966,29.0,0.0,20.0,Sean Dyche,11.0,1.0,4.0,Mikel Arteta,Home,0
4087972,543.0,1.0,17.0,Gary O'Neil,31.0,3.0,3.0,Jürgen Klopp,Home,0
4095140,985.0,0.0,10.0,Erik ten Hag,873.0,1.0,9.0,Roy Hodgson,Home,0
4095154,379.0,2.0,7.0,David Moyes,762.0,2.0,8.0,Eddie Howe,Home,0
4095156,989.0,1.0,18.0,Andoni Iraola,543.0,2.0,12.0,Gary O'Neil,Home,0
4095227,1237.0,1.0,8.0,Roberto De Zerbi,1132.0,1.0,19.0,Vincent Kompany,Home,0
4095240,631.0,2.0,10.0,Mauricio Pochettino,350.0,0.0,20.0,Chris Wilder,Home,1
4095257,11.0,0.0,3.0,Mikel Arteta,379.0,2.0,6.0,David Moyes,Home,0
4095273,148.0,3.0,5.0,Ange Postecoglou,989.0,1.0,12.0,Andoni Iraola,Home,1
4095296,989.0,1.0,12.0,Andoni Iraola,703.0,1.0,18.0,Nuno Espírito Santo,Home,0
4095301,631.0,2.0,11.0,Mauricio Pochettino,543.0,4.0,10.0,Gary O'Neil,Home,0
4095304,762.0,4.0,9.0,Eddie Howe,1031.0,4.0,17.0,Rob Edwards,Home,0
4095312,931.0,3.0,13.0,Marco Silva,989.0,1.0,12.0,Andoni Iraola,Home,1
4095314,1031.0,1.0,17.0,Rob Edwards,350.0,3.0,20.0,Chris Wilder,Home,0
4095370,989.0,2.0,12.0,Andoni Iraola,29.0,1.0,16.0,Sean Dyche,Home,1
4095387,762.0,1.0,9.0,Eddie Howe,29.0,1.0,16.0,Sean Dyche,Home,0
4095414,931.0,1.0,13.0,Marco Silva,31.0,3.0,3.0,Jürgen Klopp,Home,0
3050175,1010.0,2.0,6.0,Javi Gracia,1237.0,0.0,16.0,Chris Hughton,Home,1
3050395,31.0,1.0,1.0,Jürgen Klopp,1003.0,1.0,11.0,Claude Puel,Home,0
3050570,1010.0,1.0,11.0,Javi Gracia,379.0,4.0,10.0,Manuel Pellegrini,Home,0
3219137,631.0,1.0,3.0,Frank Lampard,1123.0,0.0,20.0,Daniel Farke,Home,1
3219189,31.0,2.0,1.0,Jürgen Klopp,405.0,0.0,18.0,Dean Smith,Home,1
3219246,1123.0,1.0,20.0,Daniel Farke,989.0,0.0,19.0,Eddie Howe,Home,1
3219299,1237.0,0.0,13.0,Graham Potter,350.0,1.0,5.0,Chris Wilder,Home,0
3219391,873.0,0.0,6.0,Roy Hodgson,281.0,2.0,2.0,Pep Guardiola,Home,0
3421772,379.0,2.0,7.0,David Moyes,405.0,1.0,11.0,Dean Smith,Home,1
3421797,1003.0,0.0,5.0,Brendan Rodgers,29.0,2.0,7.0,Carlo Ancelotti,Home,0
3429692,148.0,1.0,5.0,José Mourinho,31.0,3.0,4.0,Jürgen Klopp,Home,0
3591953,1237.0,1.0,7.0,Graham Potter,762.0,1.0,19.0,Graeme Jones,Home,0
3591971,405.0,1.0,15.0,Dean Smith,379.0,4.0,4.0,David Moyes,Home,0
3592088,1010.0,1.0,18.0,Roy Hodgson,873.0,4.0,9.0,Patrick Vieira,Home,0
3592136,379.0,1.0,4.0,David Moyes,1237.0,1.0,9.0,Graham Potter,Home,0
3592203,31.0,4.0,2.0,Jürgen Klopp,985.0,0.0,6.0,Ralf Rangnick,Home,1
3837835,873.0,3.0,9.0,Patrick Vieira,405.0,1.0,13.0,Steven Gerrard,Home,1
4095148,1132.0,1.0,17.0,Vincent Kompany,631.0,4.0,11.0,Mauricio Pochettino,Home,0
4095220,1031.0,3.0,18.0,Rob Edwards,11.0,4.0,1.0,Mikel Arteta,Home,0
4095242,281.0,2.0,4.0,Pep Guardiola,873.0,2.0,16.0,Roy Hodgson,Home,0
4095243,762.0,3.0,6.0,Eddie Howe,931.0,0.0,12.0,Marco Silva,Home,1
4095416,985.0,3.0,6.0,Erik ten Hag,762.0,2.0,8.0,Eddie Howe,Home,1
4361296,985.0,0.0,14.0,Erik ten Hag,31.0,3.0,2.0,Arne Slot,Home,0
4361374,29.0,2.0,16.0,Sean Dyche,873.0,1.0,18.0,Oliver Glasner,Home,1
4361389,379.0,4.0,12.0,Julen Lopetegui,677.0,1.0,17.0,Kieran McKenna,Home,1
4361399,543.0,1.0,20.0,Gary O'Neil,281.0,2.0,2.0,Pep Guardiola,Home,0
4361418,148.0,4.0,7.0,Ange Postecoglou,405.0,1.0,6.0,Unai Emery,Home,1
4361436,1003.0,1.0,16.0,Steve Cooper,631.0,2.0,3.0,Enzo Maresca,Home,0
4361445,985.0,4.0,9.0,Rúben Amorim,29.0,0.0,15.0,Sean Dyche,Home,1
4361474,31.0,2.0,1.0,Arne Slot,931.0,2.0,8.0,Marco Silva,Home,0
4361499,543.0,2.0,17.0,Vítor Pereira,985.0,0.0,14.0,Rúben Amorim,Home,1
4361510,989.0,1.0,7.0,Andoni Iraola,29.0,0.0,16.0,Sean Dyche,Home,1
4361520,11.0,2.0,2.0,Mikel Arteta,148.0,1.0,14.0,Ange Postecoglou,Home,1
4362747,543.0,0.0,18.0,Vítor Pereira,11.0,1.0,2.0,Mikel Arteta,Home,0
4362769,11.0,0.0,2.0,Mikel Arteta,379.0,1.0,16.0,Graham Potter,Home,0
4361357,180.0,0.0,19.0,Russell Martin,985.0,3.0,10.0,Erik ten Hag,Home,0
4361364,1003.0,1.0,15.0,Steve Cooper,29.0,1.0,19.0,Sean Dyche,Home,0
4361428,379.0,0.0,14.0,Julen Lopetegui,29.0,0.0,16.0,Sean Dyche,Home,0
2331980,873.0,1.0,18.0,Tony Pulis,1123.0,1.0,15.0,Chris Hughton,Home,0
2331982,405.0,3.0,9.0,Paul Lambert,281.0,2.0,7.0,Manuel Pellegrini,Home,1
2331992,762.0,2.0,12.0,Alan Pardew,3008.0,3.0,11.0,Steve Bruce,Home,0
2331994,931.0,2.0,19.0,René Meulensteen,281.0,4.0,3.0,Manuel Pellegrini,Home,0
2332042,873.0,1.0,19.0,Tony Pulis,379.0,0.0,17.0,Sam Allardyce,Home,1
2332054,984.0,2.0,13.0,Steve Clarke,281.0,3.0,3.0,Manuel Pellegrini,Home,0
2332071,405.0,0.0,11.0,Paul Lambert,289.0,0.0,19.0,Gustavo Poyet,Home,0
2332107,1123.0,1.0,18.0,Chris Hughton,631.0,3.0,3.0,José Mourinho,Home,0
2332125,29.0,2.0,7.0,Roberto Martínez,3008.0,1.0,9.0,Steve Bruce,Home,1
2332146,931.0,1.0,20.0,Felix Magath,29.0,3.0,5.0,Roberto Martínez,Home,0
2332164,1123.0,1.0,15.0,Chris Hughton,148.0,0.0,5.0,Tim Sherwood,Home,1
2332200,603.0,0.0,19.0,Ole Gunnar Solskjaer,405.0,0.0,13.0,Paul Lambert,Home,0
2332230,985.0,2.0,7.0,David Moyes,603.0,0.0,20.0,Ole Gunnar Solskjaer,Home,1
2332231,405.0,1.0,11.0,Paul Lambert,11.0,2.0,1.0,Arsène Wenger,Home,0
2332280,1123.0,0.0,18.0,Neil Adams,11.0,2.0,4.0,Arsène Wenger,Home,0
2332294,603.0,1.0,19.0,Ole Gunnar Solskjaer,512.0,1.0,10.0,Mark Hughes,Home,0
2350367,281.0,4.0,1.0,Manuel Pellegrini,762.0,0.0,20.0,Alan Pardew,Home,1
2350373,405.0,0.0,8.0,Paul Lambert,31.0,1.0,1.0,Brendan Rodgers,Home,0
